model.pt
1,0.4175378184507389,0.6474755437936552
2,0.3804165622090349,0.6793147971322515
3,0.3659773440939365,0.6921587507478727
4,0.3534565914680462,0.701248320015074
5,0.34935253002856037,0.706658713685339
6,0.3412404355436268,0.7122274335388666
7,0.3388627714449816,0.7151015738767889
8,0.3348629279892043,0.7180832883713627
9,0.3337089087408368,0.7195581368580588
10,0.33452792539454923,0.7187897608607987
11,0.33194972028826725,0.7218755773495585
12,0.3324645682431684,0.7202942641463272
13,0.326804989487818,0.7251984915045078
14,0.3282860791919255,0.72371998019631
15,0.32687693111377186,0.7242407321385658
16,0.32353655403793447,0.7277931023618823
17,0.3258842912935975,0.7267976596582335
18,0.3232260840659094,0.7286081447076235
19,0.32272301997878766,0.728461098945083
20,0.3231525744246964,0.7283585358133926
21,0.3248245603967421,0.7266051306462086
22,0.32483249283072974,0.7271393257316437
