model.pt
1,0.378810299038887
2,0.34910534918308256
3,0.3345748498290777
4,0.3261952022463083
5,0.3199938673526049
6,0.31440113894641397
7,0.3107750926166773
8,0.3068865908682346
9,0.30410023853182794
10,0.3028175826370716
11,0.3003643954545259
12,0.2992323102802038
13,0.2990073040872812
14,0.2975681012868881
15,0.29640040710568427
16,0.2962656669318676
model.pt
17,0.29421330481767655
18,0.29371534518897535
19,0.29342757530510427
20,0.2928519842773676
21,0.2923614472150803
model.pt
22,0.291725165322423
23,0.2915598327666521
24,0.29062711432576177
25,0.29019556105136873
26,0.28984051808714867
27,0.290557861700654
model.pt
28,0.29097210623323916
29,0.28875184796750547
