model_init_1x1_True.pt
1,0.40486898442896285
2,0.37625594083035346
3,0.3600021310076855
4,0.35087312787476155
5,0.34488351067694106
6,0.3398425112856497
7,0.33626197765369226
8,0.3332253237171928
9,0.3309432461415187
10,0.32836880837336624
11,0.3267626603050987
12,0.3254743302517598
13,0.32492403022133476
14,0.32352085854157364
15,0.32216201648853793
16,0.32138625259446624
17,0.32015796433580984
18,0.31984122746651716
19,0.31917191186163685
20,0.3186884009011901
21,0.31791987085696494
22,0.3175700402790957
23,0.3171852350530058
24,0.3160472730598827
25,0.3165085486846395
26,0.31653615832328796
27,0.31549632623054014
28,0.31524851003495774
29,0.3152354881905093
30,0.31434758361613396
31,0.314213164814628
32,0.31472041007905904
33,0.31370135507371166
34,0.3145348159688534
35,0.31351749126863954
36,0.31322588351103337
37,0.3139218099341534
38,0.3125955713267374
39,0.3121828658155876
40,0.312424708858575
41,0.3133183604124749
42,0.3134152973347371
