model.pt
1,0.3652946605983347
2,0.33279308138212355
3,0.3179807522066749
4,0.3105554435365271
5,0.3039731674707762
6,0.2985775171235056
7,0.2961239600830739
8,0.2912459442078477
9,0.29024432267587963
10,0.2881374529535227
11,0.28624072715197457
model.pt
12,0.284968301063717
13,0.2833169439051411
14,0.28183895939647563
15,0.28147984819837135
16,0.2798226099498201
17,0.2802044135509151
18,0.28114140417316175
19,0.27855218939556936
20,0.2781296532490466
21,0.2772619697717157
22,0.27947815065041626
23,0.2768989513711174
24,0.2747693222643125
25,0.27482480297584344
26,0.27569238738258284
